@relation corpus_sms-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-no-replacement-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement

@attribute text string
@attribute classID {ham,spam}

@data
'Please ask mummy to call father',ham
'Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?',ham
'Dunno da next show aft 6 is 850. Toa payoh got 650.',ham
'Sorry da. I gone mad so many pending works what to do.',ham
'Hi..i got the money da[EMOJI]',ham
'Sorry, Ill call later',ham
'Hello boytoy ! Geeee ... Im missing you today. I like to send you a tm and remind you Im thinking of you ... And you are loved ... *loving kiss*',ham
'Idk. You keep saying that youre not, but since he moved, we keep butting heads over freedom vs. responsibility. And im tired. I have so much other shit to deal with that im barely keeping myself together once this gets added to it.',ham
'Hi frnd, which is best way to avoid missunderstding wit our beloved ones?',ham
'I.ll hand her my phone to chat wit u',ham
'U wake up already? Thanx 4 e tau sar piah its quite nice.',ham
'Cos i want it to be your thing',ham
'No break time one... How... I come out n get my stuff fr ü?',ham
'Goodmorning, Today i am late for  &lt;#&gt; min.',ham
'Sorry da thangam.its my mistake.',ham
'If you can make it any time tonight or whenever you can its cool, just text me whenever youre around',ham
'Yo, you gonna still be in stock tomorrow/today? Im trying to get a dubsack',ham
'The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.',ham
'Stupid auto correct on my phone',ham
'Yar lor... How u noe? U used dat route too?',ham
'\"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx\"',ham
'Im ok. Will do my part tomorrow',ham
'Good evening! this is roger. How are you?',ham
'Sorry, Ill call later',ham
'Then why you came to hostel.',ham
'Ok no prob... Ill come after lunch then...',ham
'Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave',ham
'I told your number to gautham..',ham
'Why do you ask princess?',ham
'Wat makes u thk ill fall down. But actually i thk im quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.',ham
'You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. Ive looked up to you since i was young and i still do. Have a great day.',ham
'YO YO YO BYATCH WHASSUP?',ham
'Surely result will offer[EMOJI]',ham
'Oh yeah! And my diet just flew out the window',ham
'Is avatar supposed to have subtoitles',ham
'And stop wondering \"wow is she ever going to stop tming me ?!\" because I will tm you whenever I want because you are MINE ... *laughs*',ham
'K give me a sec, breaking a  &lt;#&gt;  at cstore',ham
'Aight thatll work, thanks',ham
'I think if he rule tamilnadu..then its very tough for our people.',ham
'Genius whats up. How your brother. Pls send his number to my skype.',ham
'Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx',ham
'Sorry, I cant help you on this.',ham
'K, wait chikku..il send aftr  &lt;#&gt; mins',ham
'You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days',ham
'Do 1 thing! Change that sentence into: \"Because i want 2 concentrate in my educational career im leaving here..\"',ham
'Where can download clear movies. Dvd copies.',ham
'idc get over here, you are not weaseling your way out of this shit twice in a row',ham
'Wif my family booking tour package.',ham
Ok.,ham
'Good afternoon starshine! Hows my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*',ham
'Its ok i noe ure busy but im really too bored so i msg u. I oso dunno wat colour she choose 4 me one.',ham
'Haha, that was the first person I was gonna ask',ham
'Doing project w frens lor.',ham
'But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.',ham
'I cant pick the phone right now. Pls send a message',ham
'Well then you have a great weekend!',ham
'So li hai... Me bored now da lecturer repeating last weeks stuff waste time...',ham
'Im still looking for a car to buy. And have not gone 4the driving test yet.',ham
'Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.',ham
'Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i havent done any of y stuff42moro and that includes all my time sheets and that. Sorry.',ham
'Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?',ham
'Hey i will be late ah... Meet you at 945+',ham
'Where is that one day training[EMOJI]',ham
'Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com',ham
'Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though',ham
'I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones',ham
'Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.',ham
'U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?',ham
'Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... [EMOJI]',ham
'Gud ni8 dear..slp well..take care..swt dreams..Muah..',ham
Okie...,ham
'HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ',ham
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,ham
'Come aftr  &lt[EMOJI]ECIMAL&gt; ..now i m cleaning the house',ham
'Lol its ok I didnt remember til last nite',ham
'Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you',ham
'Still in customer place',ham
'Hey whats up? U sleeping all morning?',ham
'Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\"if it is made by my students,this wont even start........ Datz confidence..',ham
'\"Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\"',ham
'Honeybee Said: *Im d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN[EMOJI]',ham
'My uncles in Atlanta. Wish you guys a great semester.',ham
'No..few hours before.went to hair cut .',ham
'Ok... The theory test? when are ü going to book? I think its on 21 may. Coz thought wanna go out with jiayin. But she isnt free',ham
'I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm',ham
'\"Happy valentines day\" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...',ham
'Sad story of a Man - Last week was my bday. My Wife didnt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said,  Happy Bday Boss !!. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said, do u mind if I go into the bedroom for a minute ?  OK, I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... .....  NAKED...!',ham
'Not tonight mate. Catching up on some sleep. This is my new number by the way.',ham
'Yo you around? A friend of mines lookin to pick up later tonight',ham
'Velly good, yes please!',ham
'Hey i will be really pretty late... You want to go for the lesson first? I will join you. Im only reaching tp mrt',ham
'Yeah we wouldnt leave for an hour at least, hows 4 sound?',ham
'Thanks for looking out for me. I really appreciate.',ham
'Gokila is talking with you aha[EMOJI]',ham
'Oh k. . I will come tomorrow',ham
'Watching tv now. I got new job [EMOJI]',ham
'Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna',ham
'No..jst change tat only..',ham
'[EMOJI] yeah! Lol. Luckily i didnt have a starring role like you!',ham
'Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits',ham
'aathi..where are you dear..',ham
'Ok can...',ham
'Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? [EMOJI]',ham
'No my blankets are sufficient, thx',ham
'How much i gave to you. Morning.',ham
'Okie... Thanx...',ham
'Arun can u transfr me d amt',ham
'In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade',ham
'Hiya, probably coming home * weekend after next',ham
'I want to be there so i can kiss you and feel you next to me',ham
'IM LATE TELLMISS IM ON MY WAY',ham
'Can help u swoop by picking u up from wherever ur other birds r meeting if u want.',ham
'Hey what are you doing. Y no reply pa..',ham
'Two fundamentals of cool life: \"Walk, like you are the KING\"...! OR \"Walk like you Dont care,whoever is the KING\"!... Gud nyt',ham
'Jays getting really impatient and belligerent',ham
'Thanx a lot...',ham
'No. To be nosy I guess. Idk am I over reacting if Im freaked?',ham
'Ranjith cal drpd Deeraj and deepak 5min hold',ham
'Ive not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.',ham
'Hey... Very inconvenient for your sis a not huh?',ham
'What Today-sunday..sunday is holiday..so no work..',ham
Ok,ham
'I dont want you to leave. But im barely doing what i can to stay sane. fighting with you constantly isnt helping.',ham
'I notice you like looking in the shit mirror youre turning into a right freak',ham
'I wonder if your phone battery went dead ? I had to tell you, I love you babe',ham
'Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.',ham
'If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..[EMOJI]',ham
'MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*',ham
'Do u noe wat time e place dat sells 4d closes?',ham
'Jus finish bathing...',ham
'Cuz ibored. And don wanna study',ham
'Ok.ok ok..then..whats ur todays plan',ham
'Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time',ham
'Ok. I.ll do you right later.',ham
'Lol your always so convincing.',ham
'Thats a shame! Maybe cld meet for few hrs tomo?',ham
'Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng',ham
'Oh, yes, Ive just been a little under the weather so ive kind of been coccooning at home',ham
'Were on the opposite side from where we dropped you off',ham
'Good morning princess! Happy New Year!',ham
'It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.',ham
'Just now saw your message.it k da[EMOJI]',ham
'You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.',ham
'Ok then i will come to ur home after half an hour',ham
'Gd luck 4 ur exams [EMOJI]',ham
'Ill meet you in the lobby',ham
'In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ',ham
'Ok... Sweet dreams...',ham
'Me not waking up until 4 in the afternoon, sup',ham
'I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.',ham
'My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!',ham
